Date,Close,Symbol
6/25/2018 16:00:00,48.8,MAXR
6/26/2018 16:00:00,48.86,MAXR
6/27/2018 16:00:00,48.68,MAXR
6/28/2018 16:00:00,49.15,MAXR
6/29/2018 16:00:00,50.52,MAXR
7/2/2018 16:00:00,50.6,MAXR
7/3/2018 13:00:00,50.66,MAXR
7/5/2018 16:00:00,53.38,MAXR
7/6/2018 16:00:00,52.57,MAXR
7/9/2018 16:00:00,52.86,MAXR
7/10/2018 16:00:00,52.3,MAXR
7/11/2018 16:00:00,51.09,MAXR
7/12/2018 16:00:00,52.99,MAXR
7/13/2018 16:00:00,52.95,MAXR
7/16/2018 16:00:00,51.87,MAXR
7/17/2018 16:00:00,52.65,MAXR
7/18/2018 16:00:00,52.11,MAXR
7/19/2018 16:00:00,51.86,MAXR
7/20/2018 16:00:00,52.86,MAXR
7/23/2018 16:00:00,52.56,MAXR
7/24/2018 16:00:00,52.85,MAXR
7/25/2018 16:00:00,52.65,MAXR
7/26/2018 16:00:00,53.3,MAXR
7/27/2018 16:00:00,51.95,MAXR
7/30/2018 16:00:00,51.75,MAXR
7/31/2018 16:00:00,48.97,MAXR
8/1/2018 16:00:00,45.91,MAXR
8/2/2018 16:00:00,45.77,MAXR
8/3/2018 16:00:00,44.46,MAXR
8/6/2018 16:00:00,44.41,MAXR
8/7/2018 16:00:00,38.44,MAXR
8/8/2018 16:00:00,36.69,MAXR
8/9/2018 16:00:00,39.24,MAXR
8/10/2018 16:00:00,38.07,MAXR
8/13/2018 16:00:00,37.21,MAXR
8/14/2018 16:00:00,38.48,MAXR
8/15/2018 16:00:00,37.83,MAXR
8/16/2018 16:00:00,37.99,MAXR
8/17/2018 16:00:00,37.15,MAXR
8/20/2018 16:00:00,36.16,MAXR
8/21/2018 16:00:00,35.89,MAXR
8/22/2018 16:00:00,35.92,MAXR
8/23/2018 16:00:00,34.15,MAXR
8/24/2018 16:00:00,33.92,MAXR
8/27/2018 16:00:00,33.17,MAXR
8/28/2018 16:00:00,31.95,MAXR
8/29/2018 16:00:00,32.64,MAXR
8/30/2018 16:00:00,32.6,MAXR
8/31/2018 16:00:00,31.05,MAXR
9/4/2018 16:00:00,29.34,MAXR
9/5/2018 16:00:00,31.01,MAXR
9/6/2018 16:00:00,31.68,MAXR
9/7/2018 16:00:00,33.15,MAXR
9/10/2018 16:00:00,33.43,MAXR
9/11/2018 16:00:00,32.97,MAXR
9/12/2018 16:00:00,34.2,MAXR
9/13/2018 16:00:00,34.32,MAXR
9/14/2018 16:00:00,34.84,MAXR
9/17/2018 16:00:00,35.26,MAXR
9/18/2018 16:00:00,35.97,MAXR
9/19/2018 16:00:00,36.42,MAXR
9/20/2018 16:00:00,37.06,MAXR
9/21/2018 16:00:00,36.83,MAXR
