Date,Close,Symbol
6/25/2018 16:00:00,2.98,AUY
6/26/2018 16:00:00,2.96,AUY
6/27/2018 16:00:00,2.9,AUY
6/28/2018 16:00:00,2.88,AUY
6/29/2018 16:00:00,2.9,AUY
7/2/2018 16:00:00,2.88,AUY
7/3/2018 13:00:00,3.06,AUY
7/5/2018 16:00:00,3.14,AUY
7/6/2018 16:00:00,3.1,AUY
7/9/2018 16:00:00,3.08,AUY
7/10/2018 16:00:00,3.06,AUY
7/11/2018 16:00:00,2.9,AUY
7/12/2018 16:00:00,2.9,AUY
7/13/2018 16:00:00,2.91,AUY
7/16/2018 16:00:00,2.92,AUY
7/17/2018 16:00:00,2.87,AUY
7/18/2018 16:00:00,2.84,AUY
7/19/2018 16:00:00,2.77,AUY
7/20/2018 16:00:00,2.84,AUY
7/23/2018 16:00:00,2.79,AUY
7/24/2018 16:00:00,2.77,AUY
7/25/2018 16:00:00,2.8,AUY
7/26/2018 16:00:00,2.76,AUY
7/27/2018 16:00:00,3.04,AUY
7/30/2018 16:00:00,3.1,AUY
7/31/2018 16:00:00,3.19,AUY
8/1/2018 16:00:00,3.17,AUY
8/2/2018 16:00:00,3.06,AUY
8/3/2018 16:00:00,3.1,AUY
8/6/2018 16:00:00,3.03,AUY
8/7/2018 16:00:00,3.01,AUY
8/8/2018 16:00:00,3.05,AUY
8/9/2018 16:00:00,3.04,AUY
8/10/2018 16:00:00,3.03,AUY
8/13/2018 16:00:00,2.87,AUY
8/14/2018 16:00:00,2.84,AUY
8/15/2018 16:00:00,2.7,AUY
8/16/2018 16:00:00,2.59,AUY
8/17/2018 16:00:00,2.7,AUY
8/20/2018 16:00:00,2.71,AUY
8/21/2018 16:00:00,2.77,AUY
8/22/2018 16:00:00,2.76,AUY
8/23/2018 16:00:00,2.67,AUY
8/24/2018 16:00:00,2.8,AUY
8/27/2018 16:00:00,2.84,AUY
8/28/2018 16:00:00,2.79,AUY
8/29/2018 16:00:00,2.81,AUY
8/30/2018 16:00:00,2.77,AUY
8/31/2018 16:00:00,2.78,AUY
9/4/2018 16:00:00,2.61,AUY
9/5/2018 16:00:00,2.51,AUY
9/6/2018 16:00:00,2.45,AUY
9/7/2018 16:00:00,2.44,AUY
9/10/2018 16:00:00,2.37,AUY
9/11/2018 16:00:00,2.42,AUY
9/12/2018 16:00:00,2.5,AUY
9/13/2018 16:00:00,2.5,AUY
9/14/2018 16:00:00,2.44,AUY
9/17/2018 16:00:00,2.54,AUY
9/18/2018 16:00:00,2.52,AUY
9/19/2018 16:00:00,2.56,AUY
9/20/2018 16:00:00,2.54,AUY
9/21/2018 16:00:00,2.49,AUY
9/24/2018 16:00:00,2.51,AUY
9/25/2018 16:00:00,2.55,AUY
9/26/2018 16:00:00,2.49,AUY
9/27/2018 16:00:00,2.44,AUY
9/28/2018 16:00:00,2.49,AUY
10/1/2018 16:00:00,2.48,AUY
10/2/2018 16:00:00,2.55,AUY
10/3/2018 16:00:00,2.5,AUY
10/4/2018 16:00:00,2.49,AUY
10/5/2018 16:00:00,2.5,AUY
10/8/2018 16:00:00,2.54,AUY
10/9/2018 16:00:00,2.47,AUY
10/10/2018 16:00:00,2.52,AUY
10/11/2018 16:00:00,2.71,AUY
10/12/2018 16:00:00,2.64,AUY
10/15/2018 16:00:00,2.68,AUY
10/16/2018 16:00:00,2.65,AUY
10/17/2018 16:00:00,2.66,AUY
10/18/2018 16:00:00,2.68,AUY
10/19/2018 16:00:00,2.66,AUY
10/22/2018 16:00:00,2.59,AUY
10/23/2018 16:00:00,2.6,AUY
10/24/2018 16:00:00,2.6,AUY
10/25/2018 16:00:00,2.44,AUY
10/26/2018 16:00:00,2.33,AUY
10/29/2018 16:00:00,2.24,AUY
10/30/2018 16:00:00,2.35,AUY
10/31/2018 16:00:00,2.27,AUY
11/1/2018 16:00:00,2.38,AUY
11/2/2018 16:00:00,2.36,AUY
11/5/2018 16:00:00,2.41,AUY
11/6/2018 16:00:00,2.37,AUY
11/7/2018 16:00:00,2.32,AUY
11/8/2018 16:00:00,2.27,AUY
11/9/2018 16:00:00,2.19,AUY
11/12/2018 16:00:00,2.1,AUY
11/13/2018 16:00:00,2.06,AUY
11/14/2018 16:00:00,2.11,AUY
11/15/2018 16:00:00,2.14,AUY
11/16/2018 16:00:00,2.18,AUY
11/19/2018 16:00:00,2.16,AUY
11/20/2018 16:00:00,2.12,AUY
11/21/2018 16:00:00,2.18,AUY
11/23/2018 13:00:00,2.16,AUY
11/26/2018 16:00:00,2.12,AUY
11/27/2018 16:00:00,2.09,AUY
11/28/2018 16:00:00,2.14,AUY
11/29/2018 16:00:00,2.08,AUY
11/30/2018 16:00:00,2.08,AUY
12/3/2018 16:00:00,2.14,AUY
12/4/2018 16:00:00,2.16,AUY
12/6/2018 16:00:00,2.19,AUY
12/7/2018 16:00:00,2.26,AUY
12/10/2018 16:00:00,2.17,AUY
12/11/2018 16:00:00,2.13,AUY
12/12/2018 16:00:00,2.16,AUY
12/13/2018 16:00:00,2.17,AUY
12/14/2018 16:00:00,2.12,AUY
