Date,Close,Symbol
10/15/2019 16:00:00,9.2,NMRK
10/16/2019 16:00:00,9.23,NMRK
10/17/2019 16:00:00,9.28,NMRK
10/18/2019 16:00:00,9.45,NMRK
10/21/2019 16:00:00,9.95,NMRK
10/22/2019 16:00:00,9.92,NMRK
10/23/2019 16:00:00,9.96,NMRK
10/24/2019 16:00:00,9.72,NMRK
10/25/2019 16:00:00,9.88,NMRK
10/28/2019 16:00:00,9.88,NMRK
10/29/2019 16:00:00,9.93,NMRK
10/30/2019 16:00:00,10.69,NMRK
10/31/2019 16:00:00,10.62,NMRK
11/1/2019 16:00:00,11.33,NMRK
11/4/2019 16:00:00,11.73,NMRK
11/5/2019 16:00:00,11.6,NMRK
11/6/2019 16:00:00,11.6,NMRK
11/7/2019 16:00:00,11.6,NMRK
11/8/2019 16:00:00,12.08,NMRK
11/11/2019 16:00:00,12.47,NMRK
11/12/2019 16:00:00,12.37,NMRK
11/13/2019 16:00:00,12.31,NMRK
11/14/2019 16:00:00,12.2,NMRK
11/15/2019 16:00:00,12.53,NMRK
11/18/2019 16:00:00,12.45,NMRK
11/19/2019 16:00:00,12.52,NMRK
11/20/2019 16:00:00,12.8,NMRK
11/21/2019 16:00:00,12.96,NMRK
11/22/2019 16:00:00,12.79,NMRK
11/25/2019 16:00:00,13.12,NMRK
11/26/2019 16:00:00,13.18,NMRK
11/27/2019 16:00:00,13.15,NMRK
11/29/2019 13:00:00,13.05,NMRK
12/2/2019 16:00:00,13.03,NMRK
12/3/2019 16:00:00,13.04,NMRK
12/4/2019 16:00:00,13.3,NMRK
12/5/2019 16:00:00,13.26,NMRK
12/6/2019 16:00:00,13.24,NMRK
12/9/2019 16:00:00,13.22,NMRK
12/10/2019 16:00:00,13.52,NMRK
12/11/2019 16:00:00,13.24,NMRK
12/12/2019 16:00:00,13.38,NMRK
12/13/2019 16:00:00,13.29,NMRK
12/16/2019 16:00:00,13.52,NMRK
12/17/2019 16:00:00,13.32,NMRK
12/18/2019 16:00:00,13.54,NMRK
12/19/2019 16:00:00,13.61,NMRK
12/20/2019 16:00:00,13.7,NMRK
12/23/2019 16:00:00,13.54,NMRK
12/24/2019 13:00:00,13.56,NMRK
12/26/2019 16:00:00,13.63,NMRK
12/27/2019 16:00:00,13.45,NMRK
12/30/2019 16:00:00,13.47,NMRK
12/31/2019 16:00:00,13.46,NMRK
1/2/2020 16:00:00,12.81,NMRK
1/3/2020 16:00:00,12.84,NMRK
1/6/2020 16:00:00,12.53,NMRK
1/7/2020 16:00:00,12.39,NMRK
1/8/2020 16:00:00,12.19,NMRK
1/9/2020 16:00:00,12.27,NMRK
1/10/2020 16:00:00,11.87,NMRK
1/13/2020 16:00:00,11.7,NMRK
1/14/2020 16:00:00,11.89,NMRK
1/15/2020 16:00:00,12.13,NMRK
1/16/2020 16:00:00,12.1,NMRK
1/17/2020 16:00:00,12.19,NMRK
1/21/2020 16:00:00,11.99,NMRK
1/22/2020 16:00:00,11.9,NMRK
1/23/2020 16:00:00,12.22,NMRK
1/24/2020 16:00:00,11.92,NMRK
1/27/2020 16:00:00,11.93,NMRK
1/28/2020 16:00:00,11.94,NMRK
1/29/2020 16:00:00,11.89,NMRK
1/30/2020 16:00:00,11.94,NMRK
1/31/2020 16:00:00,11.77,NMRK
2/3/2020 16:00:00,11.9,NMRK
2/4/2020 16:00:00,12.2,NMRK
2/5/2020 16:00:00,12.35,NMRK
2/6/2020 16:00:00,12.26,NMRK
2/7/2020 16:00:00,11.83,NMRK
2/10/2020 16:00:00,12.12,NMRK
2/11/2020 16:00:00,11.73,NMRK
2/12/2020 16:00:00,12.06,NMRK
2/13/2020 16:00:00,11.79,NMRK
2/14/2020 16:00:00,11.46,NMRK
2/18/2020 16:00:00,11.32,NMRK
2/19/2020 16:00:00,11.79,NMRK
2/20/2020 16:00:00,12.04,NMRK
2/21/2020 16:00:00,11.69,NMRK
2/24/2020 16:00:00,11.09,NMRK
2/25/2020 16:00:00,10.62,NMRK
2/26/2020 16:00:00,10.72,NMRK
2/27/2020 16:00:00,9.99,NMRK
2/28/2020 16:00:00,9.55,NMRK
3/2/2020 16:00:00,10.11,NMRK
3/3/2020 16:00:00,9.7,NMRK
3/4/2020 16:00:00,9.73,NMRK
3/5/2020 16:00:00,9.22,NMRK
3/6/2020 16:00:00,8.78,NMRK
3/9/2020 16:00:00,7.46,NMRK
3/10/2020 16:00:00,7.84,NMRK
3/11/2020 16:00:00,7.01,NMRK
3/12/2020 16:00:00,6.27,NMRK
3/13/2020 16:00:00,6.57,NMRK
3/16/2020 16:00:00,5.15,NMRK
3/17/2020 16:00:00,4.58,NMRK
3/18/2020 16:00:00,2.5,NMRK
3/19/2020 16:00:00,4.15,NMRK
3/20/2020 16:00:00,3.87,NMRK
3/23/2020 16:00:00,3.84,NMRK
3/24/2020 16:00:00,4.35,NMRK
3/25/2020 16:00:00,4.4,NMRK
3/26/2020 16:00:00,5.38,NMRK
3/27/2020 16:00:00,5.13,NMRK
3/30/2020 16:00:00,4.81,NMRK
3/31/2020 16:00:00,4.25,NMRK
4/1/2020 16:00:00,3.41,NMRK
4/2/2020 16:00:00,2.99,NMRK
4/3/2020 16:00:00,2.87,NMRK
4/6/2020 16:00:00,3.12,NMRK
4/7/2020 16:00:00,3.43,NMRK
4/8/2020 16:00:00,3.78,NMRK
4/9/2020 16:00:00,4.14,NMRK
4/13/2020 16:00:00,3.91,NMRK
4/14/2020 16:00:00,4.05,NMRK
4/15/2020 16:00:00,3.84,NMRK
4/16/2020 16:00:00,3.54,NMRK
4/17/2020 16:00:00,3.54,NMRK
4/20/2020 16:00:00,3.51,NMRK
4/21/2020 16:00:00,3.34,NMRK
4/22/2020 16:00:00,3.23,NMRK
4/23/2020 16:00:00,3.3,NMRK
4/24/2020 16:00:00,3.52,NMRK
4/27/2020 16:00:00,3.85,NMRK
4/28/2020 16:00:00,3.84,NMRK
4/29/2020 16:00:00,4.1,NMRK
4/30/2020 16:00:00,3.88,NMRK
5/1/2020 16:00:00,3.56,NMRK
5/4/2020 16:00:00,3.64,NMRK
5/5/2020 16:00:00,3.79,NMRK
5/6/2020 16:00:00,3.51,NMRK
5/7/2020 16:00:00,3.59,NMRK
5/8/2020 16:00:00,4.18,NMRK
5/11/2020 16:00:00,3.76,NMRK
5/12/2020 16:00:00,3.63,NMRK
5/13/2020 16:00:00,3.47,NMRK
5/14/2020 16:00:00,3.63,NMRK
5/15/2020 16:00:00,3.57,NMRK
5/18/2020 16:00:00,3.83,NMRK
5/19/2020 16:00:00,3.61,NMRK
5/20/2020 16:00:00,3.99,NMRK
5/21/2020 16:00:00,3.91,NMRK
5/22/2020 16:00:00,3.74,NMRK
5/26/2020 16:00:00,4.14,NMRK
5/27/2020 16:00:00,4.54,NMRK
5/28/2020 16:00:00,4.6,NMRK
5/29/2020 16:00:00,4.25,NMRK
6/1/2020 16:00:00,4.23,NMRK
6/2/2020 16:00:00,4.35,NMRK
6/3/2020 16:00:00,5.78,NMRK
6/4/2020 16:00:00,5.6,NMRK
6/5/2020 16:00:00,6.39,NMRK
6/8/2020 16:00:00,6.58,NMRK
6/9/2020 16:00:00,6.24,NMRK
6/10/2020 16:00:00,5.61,NMRK
6/11/2020 16:00:00,4.91,NMRK
6/12/2020 16:00:00,4.91,NMRK
6/15/2020 16:00:00,5.18,NMRK
6/16/2020 16:00:00,5.28,NMRK
6/17/2020 16:00:00,4.89,NMRK
6/18/2020 16:00:00,4.85,NMRK
6/19/2020 16:00:00,4.78,NMRK
6/22/2020 16:00:00,4.82,NMRK
6/23/2020 16:00:00,4.91,NMRK
6/24/2020 16:00:00,4.61,NMRK
6/25/2020 16:00:00,4.75,NMRK
6/26/2020 16:00:00,4.47,NMRK
6/29/2020 16:00:00,4.73,NMRK
6/30/2020 16:00:00,4.86,NMRK
7/1/2020 16:00:00,4.7,NMRK
7/2/2020 16:00:00,4.59,NMRK
7/6/2020 16:00:00,4.72,NMRK
7/7/2020 16:00:00,4.41,NMRK
7/8/2020 16:00:00,4.46,NMRK
7/9/2020 16:00:00,4.2,NMRK
7/10/2020 16:00:00,4.41,NMRK
7/13/2020 16:00:00,4.21,NMRK
7/14/2020 16:00:00,4.08,NMRK
7/15/2020 16:00:00,4.39,NMRK
7/16/2020 16:00:00,4.29,NMRK
7/17/2020 16:00:00,4.16,NMRK
7/20/2020 16:00:00,4.08,NMRK
7/21/2020 16:00:00,4.02,NMRK
7/22/2020 16:00:00,4.15,NMRK
7/23/2020 16:00:00,4.09,NMRK
7/24/2020 16:00:00,4.04,NMRK
7/27/2020 16:00:00,3.99,NMRK
7/28/2020 16:00:00,4.14,NMRK
7/29/2020 16:00:00,4.29,NMRK
7/30/2020 16:00:00,4.3,NMRK
7/31/2020 16:00:00,4.07,NMRK
8/3/2020 16:00:00,3.96,NMRK
8/4/2020 16:00:00,4.03,NMRK
8/5/2020 16:00:00,4.22,NMRK
8/6/2020 16:00:00,4.16,NMRK
8/7/2020 16:00:00,4.44,NMRK
8/10/2020 16:00:00,4.74,NMRK
8/11/2020 16:00:00,4.76,NMRK
8/12/2020 16:00:00,4.73,NMRK
